CUSTOMER_ID,FIRST_NAME,LAST_NAME,COUNTRY,AGE_GROUP,EDUCATION_LEVEL,MARITAL_STATUS
3259,Marylin,Kishimoto,Georgia,55-67,3,2
3260,Mirta,Schwinghammer,Indonesia,18-25,1,0
3261,Chieko,Hazer,Malaysia,40-55,2,2
3262,Tien,Tavano,Lebanon,40-55,6,2
3263,Barton,Rueckert,Brunei,25-39,3,0
3264,Cathrine,Modugno,United States,40-55,0,2
3265,Dusty,Singletary,Ethiopia,18-25,2,1
3266,Shirl,Sanzenbacher,Italy,25-39,2,2
3267,Jacinda,Patricio,Kuwait,25-39,2,1
3268,Elaine,Ybarro,Portugal,25-39,1,0
3269,Marcy,Taps,Malta,55-67,1,3
3270,Stephine,Margotta,Slovenia,25-39,3,3
3271,Lean,Braddy,Ukraine,40-55,1,2
3272,Nikki,Grable,Slovakia,18-25,0,1
3273,Ilana,Beyt,Peru,25-39,1,2
3274,Dwain,Dalenberg,Australia,25-39,3,1
3275,Tama,Bergen,Switzerland,40-55,3,2
3276,Cassidy,Macguire,Austria,40-55,4,1
3277,Bernardina,Papson,Zimbabwe,25-39,2,3
3278,Bradley,Reddington,Singapore,25-39,1,2
3279,Trent,Nimura,Nepal,25-39,3,1
3280,Madge,Dyers,Hong Kong,40-55,1,2
3281,Eloise,Dearson,Hong Kong,40-55,0,1
3282,Lino,Hilden,Poland,25-39,3,2
3283,Carletta,Acklin,Martinique,25-39,4,3
3284,Caitlyn,Bohren,Madagascar,40-55,1,2
3285,Aleida,Landrus,Bahamas,18-25,4,2
3286,Madison,Bardis,Lithuania,25-39,1,2
3287,Jed,Garraway,Bolivia,40-55,6,2
3288,Dorla,Marchak,Russia,18-25,0,0
3289,Crysta,Nip,Australia,40-55,1,1
3290,Beatriz,Mestad,Costa Rica,18-25,3,2
3291,Joan,Helbing,Guatemala,18-25,3,2
3292,Thea,Troller,Spain,25-39,2,2
3293,Jazmin,Glanton,Chile,55-67,4,3
3294,Natalya,Degennaro,Ghana,25-39,2,2
3295,Britt,Carrahan,Brazil,25-39,2,2
3296,Ruby,Immel,Singapore,25-39,2,1
3297,Verla,Hedgepath,Qatar,55-67,1,3
3298,Cordia,Gravina,Belgium,18-25,2,0
3299,Fidela,Kanai,Estonia,55-67,1,1
3300,Sunday,Stary,Switzerland,25-39,3,1
3301,Ma,Kellywood,Oman,25-39,2,2
3302,Elaina,Bowell,Qatar,18-25,1,2
3303,Antoinette,Search,Brunei,25-39,3,1
3304,Anita,Ya,Malta,25-39,1,2
3305,Zachary,Eitel,United States,40-55,1,0
3306,Rosena,Eisel,Philippines,55-67,1,1
3307,Ngan,Villari,Sri Lanka,25-39,3,2
3308,Sharita,Kovalcheck,Venezuela,25-39,3,1
3309,Fredric,Sandvill,Canada,18-25,4,0
3310,Adriana,Bissell,Brazil,18-25,0,1
3311,Stephania,Guardino,Cambodia,40-55,4,2
3312,Tonya,Madinger,Russia,40-55,0,3
3313,Mandi,Earwood,Azerbaijan,25-39,6,3
3314,Hermine,Rothfuss,Israel,18-25,1,2
3315,Margarite,Elstad,Jordan,18-25,3,0
3316,Jeffry,Borcuk,Oman,40-55,2,2
3317,Beatris,Zibert,Singapore,18-25,1,2
3318,Cathern,Allwood,Bangladesh,40-55,1,1
3319,Carmel,Mclaws,Zambia,25-39,3,2
3320,Margherita,Gillem,Malta,25-39,2,2
3321,Angle,Folino,India,25-39,1,0
3322,Arielle,Fent,Réunion,18-25,2,2
3323,Daniell,Trinklein,Denmark,18-25,3,1
3324,Larissa,Boland,Mozambique,18-25,1,2
3325,Omer,Vazquez,Ecuador,40-55,3,1
3326,Yuri,Lallo,Sweden,18-25,2,2
3327,Ying,Lautz,Puerto Rico,55-67,0,2
3328,Donna,Eric,Estonia,40-55,1,1
3329,Mao,Box,Togo,40-55,3,1
3330,Lydia,Heras,Turkey,25-39,4,1
3331,Victoria,Tefertiller,Bahamas,25-39,6,1
3332,Desmond,Bury,Sudan,25-39,1,2
3333,Edyth,Rafla,India,40-55,1,1
3334,Alexandra,Scarduzio,Iraq,25-39,1,1
3335,Teresita,Lamoore,Brazil,18-25,2,1
3336,Shizue,Jesmer,Tanzania,25-39,1,1
3337,Shirleen,Lerma,Moldova,18-25,1,2
3338,Jada,Hencken,Gabon,40-55,4,2
3339,Maud,Kodama,Ukraine,18-25,1,3
3340,Shante,Nejman,Georgia,25-39,1,2
3341,Tawnya,Diec,Congo - Kinshasa,25-39,2,1
3342,Phyliss,Vrana,Belgium,55-67,2,2
3343,Lisette,Mento,Afghanistan,40-55,1,1
3344,Jacquline,Lossing,Greece,40-55,1,2
3345,Marry,Touchton,Taiwan,40-55,1,1
3346,Dyan,Szymanski,Indonesia,25-39,4,0
3347,Dominique,Tesler,South Africa,25-39,3,2
3348,Johanna,Courville,Nicaragua,18-25,2,2
3349,Ewa,Deleston,Taiwan,40-55,2,2
3350,Daisy,Philbin,Slovakia,25-39,3,1
3351,Oren,Johannsen,Myanmar (Burma),40-55,2,1
3352,Salome,Winesberry,France,18-25,4,2
3353,Darby,Amavisca,Guyana,25-39,2,2
3354,Courtney,Santalucia,Cayman Islands,25-39,3,2
3355,Jessika,Hermance,Finland,25-39,1,2
3356,Linette,Bryars,Latvia,40-55,2,1
3357,Deidre,Solito,Brunei,25-39,4,2
3358,Booker,Keilen,Jordan,18-25,1,3
3359,Illa,Gajda,Macau,25-39,1,1
3360,Walter,Zogg,Algeria,25-39,1,1
3361,Frankie,Tropea,St. Lucia,18-25,3,2
3362,Brittny,Ferr,Saudi Arabia,18-25,6,0
3363,Jerrod,Dabadie,Nigeria,40-55,3,2
3364,Emelda,Bordi,United States,25-39,3,1
3365,Bethel,Svancara,Libya,40-55,2,3
3366,Nancey,Bubak,Colombia,55-67,4,2
3367,Sindy,Trezza,Puerto Rico,25-39,2,2
3368,Vannesa,Keil,Sint Maarten,25-39,6,2
3369,Estela,Henthorne,Aruba,25-39,3,0
3370,Lahoma,Francia,Sweden,25-39,4,2
3371,Coralie,Stuhr,Mexico,25-39,1,3
3372,Joy,Tullius,Uganda,25-39,6,0
3373,Deetta,Davern,Guatemala,25-39,4,2
3374,Irmgard,Aquilera,Nigeria,40-55,4,2
3375,Delila,Compau,Macau,25-39,2,1
3376,Caren,Mceneny,Mongolia,25-39,3,1
3377,Bo,Jepson,Thailand,18-25,4,2
3378,Winford,Sittre,Fiji,18-25,3,1
3379,Rosario,Mallette,Singapore,25-39,4,2
3380,Lavon,Curnutt,Colombia,25-39,0,1
3381,Spencer,Bourbonnais,United Arab Emirates,25-39,3,2
3382,Rodrigo,Moyers,Haiti,18-25,1,2
3383,Lavelle,Shane,Cyprus,40-55,3,0
3384,Junior,Juve,Bangladesh,25-39,3,2
3385,Eulalia,Coult,Faroe Islands,25-39,4,1
3386,Mauro,Shan,Poland,18-25,3,2
3387,Marianna,Narvaiz,Israel,25-39,3,2
3388,Guillermo,Haddix,Paraguay,40-55,2,1
3389,Stormy,Rokisky,Angola,55-67,4,2
3390,Normand,Halberg,Guatemala,25-39,1,0
3391,Lu,Weagle,Japan,18-25,1,1
3392,Ramon,Hallahan,France,40-55,3,2
3393,Ellsworth,Udinsky,Canada,40-55,6,1
3394,Melissia,Vandeputte,Belarus,25-39,2,2
3395,Heather,Ehlen,Singapore,40-55,1,2
3396,Kayleen,Laube,Nicaragua,25-39,3,2
3397,Devon,Monda,Yemen,25-39,2,2
3398,Morton,Firpi,Trinidad & Tobago,40-55,3,1
3399,Federico,Kennison,Jersey,25-39,3,2
3400,Alia,Basham,Kenya,25-39,4,1
3401,Anthony,Mc,Ukraine,25-39,1,2
3402,Katia,Spar,Costa Rica,25-39,3,1
3403,Ryann,Fellon,Malawi,18-25,2,3
3404,Neely,Lipman,Turkey,25-39,4,3
3405,Christia,Vanloo,Norway,25-39,3,2
3406,Deana,Siangco,Poland,40-55,2,1
3407,Neville,Gessford,French Polynesia,40-55,1,2
3408,Perry,Pennycuff,Greece,25-39,1,0
3409,Johana,Ellingson,Jordan,18-25,1,1
3410,Carola,Kagle,Kazakhstan,18-25,2,2
3411,Pasquale,Brandsrud,Albania,40-55,3,2
3412,Tomasa,Chagollan,Honduras,18-25,2,1
3413,Davis,Burland,Pakistan,25-39,3,1
3414,Lucio,Fealy,Slovenia,18-25,2,0
3415,Lucina,Southwick,Guadeloupe,18-25,2,1
3416,Laverne,Peakes,Costa Rica,18-25,1,2
3417,Agueda,Gambale,Paraguay,25-39,0,1
3418,Irish,Kolter,United States,55-67,1,3
3419,Irma,Sumstad,Ireland,40-55,1,3
3420,Dodie,Egar,Hong Kong,18-25,3,1
3421,Rodrick,Hoopes,Slovenia,18-25,6,2
3422,Melodee,Mcgillis,India,55-67,1,1
3423,Mercedes,Rousell,Switzerland,55-67,3,1
3424,Jaleesa,Kumlander,Trinidad & Tobago,18-25,1,3
3425,Andre,Gura,Hungary,25-39,2,1
3426,Thi,Darmody,Kuwait,25-39,1,2
3427,Ayanna,Mortland,Senegal,18-25,3,2
3428,Kerstin,Aslin,Peru,40-55,3,2
3429,Olinda,Clovis,Guatemala,18-25,0,1
3430,Tai,Pantaleo,Guadeloupe,40-55,3,3
3431,Kerrie,Dejesus,Saudi Arabia,18-25,1,2
3432,Jolynn,Yamasaki,Bolivia,25-39,1,1
3433,Krishna,Torbeck,Cameroon,25-39,3,2
3434,Elda,Konarik,Cyprus,18-25,1,1
3435,Gala,Ruttinger,Nepal,18-25,2,2
3436,Vanetta,Koves,United Kingdom,25-39,3,1
3437,Evalyn,Moua,Nepal,25-39,0,2
3438,Jenna,Capdeville,Moldova,25-39,2,2
3439,Siu,Pizzo,Cyprus,25-39,4,1
3440,Gabrielle,Vranes,Macau,25-39,3,3
3441,Cheryle,Vassil,Singapore,18-25,1,1
3442,Shanita,Rynes,Malta,25-39,2,1
3443,Fredda,Lontz,Yemen,18-25,1,1
3444,Glayds,Relph,Ghana,25-39,0,1
3445,Eddie,Ecker,Iraq,40-55,3,2
3446,Mayme,Lukesh,Kyrgyzstan,25-39,3,2
3447,Tessie,Scobie,Iran,18-25,3,2
3448,Alica,Brodie,Myanmar (Burma),25-39,2,3
3449,Dusty,Balderrama,Norway,40-55,6,2
3450,Salvatore,Pinkard,India,40-55,0,1
3451,Opal,Rayos,Singapore,18-25,3,3
3452,Emilee,Ringhouse,Brazil,18-25,1,2
3453,Freddie,Larde,Argentina,40-55,3,2
3454,Lady,Willow,Jordan,55-67,3,3
3455,Olene,Vogland,Malaysia,25-39,2,3
3456,Hershel,Gallicchio,Bangladesh,18-25,2,1
3457,Oswaldo,Mccoll,Philippines,25-39,1,1
3458,Tawny,Keffer,Honduras,18-25,6,1
3459,Rosalyn,Koscho,Belarus,18-25,3,2
3460,Stephnie,Reddish,Nigeria,40-55,6,2
3461,Noelle,Do,Slovenia,25-39,1,0
3462,Jayne,Farace,Dominican Republic,25-39,1,1
3463,Reid,Tenor,Kosovo,25-39,1,3
3464,Alease,Dacunto,Angola,25-39,3,2
3465,Winnie,Froelich,Kyrgyzstan,40-55,0,3
3466,Celinda,Quade,Pakistan,18-25,1,3
3467,Akilah,Enstad,Brazil,18-25,3,3
3468,Marquetta,Babey,Egypt,18-25,1,3
3469,Carlita,Koeppen,Slovakia,40-55,2,2
3470,Wai,Lindblad,France,18-25,2,1
3471,Marjory,Garlow,Trinidad & Tobago,40-55,3,1
3472,Verona,Asfour,Bolivia,40-55,1,2
3473,Shawna,Boady,Ukraine,18-25,4,2
3474,Kaycee,Marcinko,Czechia,25-39,1,1
3475,Sherron,Wickkiser,Kuwait,25-39,2,1
3476,Soledad,Ruggirello,Lithuania,55-67,3,2
3477,Melanie,Tupaj,China,40-55,1,3
3478,Cassaundra,Clara,Estonia,25-39,2,3
3479,Nancy,Biehle,Australia,40-55,2,1
3480,Maira,Blick,San Marino,25-39,1,1
3481,Karleen,Bloyer,Uruguay,18-25,3,2
3482,Krystal,Raisch,Puerto Rico,25-39,1,2
3483,Domenic,Dario,France,40-55,1,2
3484,Andria,Scantling,Cameroon,40-55,1,3
3485,Herta,Platko,Nigeria,25-39,3,1
3486,Jeffry,Herke,Ecuador,18-25,2,1
3487,Cassaundra,Mathewes,Slovakia,25-39,2,1
3488,Leatrice,Boness,Belgium,18-25,4,2
3489,Faith,Zerck,Singapore,18-25,2,2
3490,Rodney,Vinup,Monaco,25-39,1,1
3491,Versie,Montogomery,Angola,25-39,3,2
3492,Sachiko,Lubinsky,Thailand,18-25,3,1
3493,Melani,Wayner,France,18-25,3,2
3494,Isela,Depace,Guatemala,25-39,2,1
3495,Rea,Scronce,Belarus,25-39,2,2
3496,Lecia,Gajeski,Bahamas,25-39,2,2
3497,Santiago,Salisberry,France,40-55,1,1
3498,Jonathan,Ocallaghan,France,25-39,1,2
3499,Sammy,Makovec,Vietnam,40-55,2,1
3500,Bell,Cvetkovic,Bosnia & Herzegovina,25-39,0,0
3501,Demarcus,Milfort,Saudi Arabia,40-55,3,2
3502,Brande,Runnels,Zambia,25-39,3,2
3503,Gia,Lourdes,Guernsey,40-55,3,3
3504,Kathrin,Nietupski,Belgium,40-55,3,1
3505,Leeanna,Hricko,India,18-25,3,2
3506,Julene,Quear,Egypt,40-55,2,2
3507,Tamekia,Miscavage,Bosnia & Herzegovina,18-25,1,2
3508,Kiley,Nesin,Peru,40-55,3,2
3509,Aaron,Whitener,United States,40-55,2,1
3510,Zetta,Duos,Indonesia,40-55,2,3
3511,Lucina,Carnett,Pakistan,18-25,2,3
3512,Keri,Grieb,Belarus,40-55,3,2
3513,Salley,Defosse,Macau,25-39,3,3
3514,Agustina,Mccarver,El Salvador,25-39,2,3
3515,Frankie,Mescher,Lebanon,25-39,2,2
3516,Daisey,Sanches,Bahrain,25-39,0,2
3517,Leopoldo,Mcredmond,Finland,18-25,3,2
3518,Rebecka,Churchville,Spain,40-55,3,1
3519,Natividad,Lovitt,Senegal,25-39,2,1
3520,Virginia,Spurgeon,Thailand,25-39,1,2
3521,Myriam,Bettinger,South Korea,40-55,3,1
3522,Lou,Glasco,Singapore,25-39,1,2
3523,Felipe,Hommerding,Georgia,25-39,1,1
3524,Shondra,Piraino,Luxembourg,18-25,3,1
3525,Leena,Thurmond,Switzerland,40-55,3,0
3526,Loura,Cutter,Russia,25-39,2,1
3527,Mason,Simmoneau,Thailand,25-39,3,1
3528,Patria,Blore,Hong Kong,18-25,1,2
3529,Pasty,Grabau,United States,25-39,3,1
3530,Felice,Guadeloupe,Philippines,25-39,1,2
3531,Melia,Dipierro,Thailand,40-55,2,1
3532,August,Cassio,Argentina,40-55,4,3
3533,Lena,Bayard,Armenia,25-39,3,1
3534,Domenica,Goodhile,Indonesia,55-67,3,1
3535,Stephania,Avenia,Vietnam,40-55,6,2
3536,Eufemia,Zeimantz,Sri Lanka,25-39,1,1
3537,Tonette,Newcomer,Monaco,25-39,3,2
3538,Sari,Sarvis,Brunei,25-39,1,0
3539,Kandi,Rajwani,Bangladesh,18-25,2,2
3540,Alda,Simone,Bangladesh,18-25,3,3
3541,Ying,Olivers,Barbados,25-39,1,2
3542,Pennie,Pohlman,Aruba,18-25,2,2
3543,Shawana,Lipke,Ireland,25-39,2,2
3544,Angle,Lumb,Denmark,25-39,3,2
3545,Fredia,Dashner,Jordan,18-25,1,2
3546,Janie,Leith,Jersey,18-25,2,0
3547,Jerica,Luskey,Guyana,25-39,3,2
3548,Guillermo,Benack,Azerbaijan,55-67,1,1
3549,Jonnie,Niedermeyer,Georgia,25-39,4,1
3550,Taryn,Lopaz,Georgia,40-55,3,2
3551,Vickie,Ludlum,Mexico,18-25,1,1
3552,Kelli,Spinka,Iraq,40-55,3,2
3553,Autumn,Ficht,Singapore,40-55,3,0
3554,Sheridan,Challenger,Argentina,40-55,2,1
3555,Dixie,Roddick,South Korea,25-39,2,2
3556,Marivel,Erven,Ireland,25-39,3,1
3557,Chae,Zoquier,Jersey,40-55,4,1
3558,Clark,Wang,Netherlands,55-67,2,2
3559,Francisca,Heffelbower,Niger,55-67,4,2
3560,Rosemary,Takemura,South Africa,18-25,2,2
3561,Wilhemina,Barvosa,Poland,25-39,1,2
3562,Faviola,Hernadez,Romania,25-39,3,1
3563,Lorretta,Patrylak,Malaysia,25-39,6,1
3564,Merlyn,Rhea,Brazil,25-39,1,1
3565,Marcy,Reaollano,Maldives,25-39,6,0
3566,Man,Tavera,China,25-39,3,2
3567,Tiesha,Ruffo,Saudi Arabia,18-25,2,2
3568,Willetta,Ensor,Canada,25-39,2,1
3569,Julian,Kuhls,Kosovo,55-67,0,1
3570,Arden,Hatchcock,Qatar,18-25,3,2
3571,Georgianna,Mitman,Nigeria,25-39,3,0
3572,Leopoldo,Girton,Russia,25-39,2,3
3573,Noah,Morenz,U.S. Virgin Islands,55-67,2,1
3574,Clarisa,Radel,Pakistan,18-25,3,2
3575,Leonore,Satoe,Austria,55-67,3,3
3576,Karima,Mummert,Uruguay,25-39,2,1
3577,Deloris,Spartichino,Puerto Rico,40-55,1,3
3578,Dodie,Letourneaux,St. Lucia,40-55,1,1
3579,Elenor,Umbdenstock,United Arab Emirates,18-25,3,2
3580,Pamula,Hekman,Czechia,40-55,2,2
3581,Sage,Daer,Armenia,25-39,0,2
3582,Shelli,Chiado,Germany,55-67,2,1
3583,Eulalia,Aultz,Hungary,18-25,2,0
3584,Malia,Beaudion,Sri Lanka,18-25,2,1
3585,Aracelis,Borden,Guernsey,18-25,1,2
3586,Jeanett,Ebbighausen,Belgium,18-25,1,2
3587,Tangela,Bicknell,Kazakhstan,25-39,2,2
3588,Leontine,Maroudas,Algeria,25-39,1,0
3589,Clay,Manners,Kosovo,25-39,4,2
3590,Jenell,Richner,Azerbaijan,18-25,3,2
3591,Matha,Higuera,Paraguay,25-39,2,2
3592,Damian,Casmore,Brunei,55-67,4,1
3593,Kennith,Toten,Peru,25-39,3,0
3594,Drew,Excell,Paraguay,25-39,2,2
3595,Zackary,Astorino,India,25-39,3,1
3596,Tisa,Worthing,Belgium,18-25,0,1
3597,Nu,Heuett,Hungary,18-25,3,1
3598,Aimee,Pashal,Indonesia,18-25,2,2
3599,Claretha,Vantol,Côte d’Ivoire,25-39,1,0
3600,Alvaro,Bocchini,St. Kitts & Nevis,25-39,6,2
3601,Noreen,Neumeyer,Monaco,25-39,1,3
3602,Renate,Poehlein,Thailand,55-67,1,0
3603,Charleen,Machia,Slovenia,40-55,2,1
3604,Karin,Chupka,Germany,25-39,3,2
3605,Stewart,Sert,Montenegro,18-25,2,3
3606,Aaron,Dusi,Indonesia,40-55,3,1
3607,Theodore,Keaffaber,Denmark,18-25,3,2
3608,Miguelina,Heinzman,Taiwan,18-25,1,2
3609,Babara,Stromberg,Jordan,55-67,1,2
3610,Alexandra,Robusto,Macau,25-39,1,2
3611,Yvette,Steckman,Egypt,25-39,3,2
3612,Stefani,Grisom,Taiwan,40-55,2,2
3613,Rema,Hurme,Russia,25-39,4,1
3614,Aurelia,Macduff,Indonesia,25-39,1,0
3615,Elsa,Deihl,Sweden,40-55,1,1
3616,Avril,Myslim,Thailand,18-25,6,2
3617,Treasa,Tongue,Palestine,40-55,1,2
3618,Celine,Flournoy,Algeria,40-55,4,3
3619,Kasey,Ermitanio,Albania,25-39,1,2
3620,Lavern,Nolden,Uganda,40-55,2,1
3621,Letisha,Curreri,New Zealand,25-39,3,1
3622,Kenton,Shiplett,Ghana,40-55,1,2
3623,Michelina,Englett,Hong Kong,25-39,0,2
3624,Hannelore,Stickler,Pakistan,55-67,2,1
3625,Emely,Stephano,Turkey,18-25,3,1
3626,Shondra,Vanhook,Yemen,25-39,3,2
3627,Silvia,Castongvay,Italy,25-39,1,2
3628,Lavelle,Kelling,Ecuador,18-25,6,2
3629,Charmain,Mieth,Taiwan,25-39,1,0
3630,Johnnie,Boeser,South Africa,25-39,0,2
3631,Leopoldo,Walton,Indonesia,25-39,2,1
3632,Marhta,Zerba,Mexico,25-39,3,2
3633,Larita,Pulkkinen,Italy,40-55,6,1
3634,Justine,Zercher,United States,40-55,6,2
3635,Minnie,Scafuto,Malaysia,18-25,2,3
3636,Vincenza,Scheeler,Luxembourg,25-39,1,3
3637,Vanesa,Lafayette,Canada,25-39,2,0
3638,Merna,Kamm,Uruguay,18-25,3,1
3639,Harris,Arrizaga,Saudi Arabia,18-25,2,2
3640,Shannan,Swearegene,United Kingdom,25-39,1,0
3641,Adan,Chapnick,Thailand,40-55,1,0
3642,Loreta,Hammill,El Salvador,40-55,1,1
3643,Jimmy,Blaze,Sudan,40-55,1,2
3644,Librada,Dubyk,Egypt,18-25,4,2
3645,Rochel,Claypoole,Lithuania,18-25,6,1
3646,Charlie,Leatherwood,Austria,40-55,4,3
3647,Oleta,Wingerd,Norway,18-25,6,2
3648,Terina,Pedralba,United States,40-55,2,1
3649,Rufina,Syer,Belarus,40-55,3,2
3650,Cayla,Lindabury,Yemen,25-39,4,2
3651,Mose,Asters,Israel,18-25,3,1
3652,Nickie,Evanoski,Israel,25-39,2,3
3653,Allison,Derenzis,Cayman Islands,25-39,2,3
3654,German,Frater,Argentina,25-39,1,1
3655,Mallory,Fechter,Albania,40-55,3,2
3656,Marcelene,Danforth,Austria,18-25,1,1
3657,Karie,Pavlak,Cameroon,40-55,3,2
3658,Brandee,Woiwode,Singapore,18-25,2,2
3659,Fumiko,Sliva,Latvia,40-55,6,1
3660,Georgetta,Muth,Italy,25-39,1,2
3661,Sebastian,Surra,Uzbekistan,25-39,4,2
3662,Jeni,Frappier,Fiji,55-67,3,0
3663,Juan,Salonek,Hungary,40-55,1,1
3664,Shawnta,Spindola,Ireland,25-39,2,2
3665,Jacob,Akoni,Slovenia,18-25,3,2
3666,Rene,Termilus,Taiwan,25-39,1,2
3667,Yesenia,Freisner,Azerbaijan,25-39,1,1
3668,Celina,Delibertis,Czechia,40-55,6,2
3669,Jeraldine,Marioni,Belgium,40-55,1,2
3670,Heather,Rhatigan,Trinidad & Tobago,18-25,3,1
3671,Renee,Marsingill,India,18-25,3,0
3672,Stephine,Hilmes,Slovakia,18-25,1,0
3673,Cordelia,Portier,Czechia,18-25,1,0
3674,Nicolas,Molands,Sri Lanka,18-25,4,1
3675,Ciera,Sukhu,Singapore,25-39,1,2
3676,Georgianne,Metzel,Slovakia,25-39,3,2
3677,Cheree,Ewoldt,Hong Kong,25-39,3,1
3678,Rhonda,Bordin,Ireland,25-39,4,2
3679,Louisa,Coak,Slovenia,40-55,2,0
3680,Les,Sapia,Panama,55-67,4,2
3681,Marjorie,Ferdinand,Curaçao,25-39,2,2
3682,Renee,Liscano,Qatar,18-25,2,2
3683,Tiara,Wnorowski,Belgium,40-55,3,3
3684,Leanna,Bleichner,Latvia,25-39,1,0
3685,Cortez,Hilb,Nigeria,25-39,1,2
3686,Michele,Bogner,Sweden,40-55,4,2
3687,Anjelica,Cray,Guyana,55-67,2,2
3688,Velva,Wishart,Cape Verde,18-25,2,2
3689,Sergio,Ramo,Trinidad & Tobago,18-25,0,2
3690,Sheldon,Noorda,Estonia,18-25,3,2
3691,Pinkie,Herrold,Timor-Leste,25-39,3,2
3692,Loretta,Sembler,Philippines,40-55,3,1
3693,Caterina,Tupper,Colombia,25-39,2,0
3694,Katherine,Everman,Malaysia,18-25,3,1
3695,Argentina,Pantone,Costa Rica,25-39,2,2
3696,Milly,Santhuff,Sweden,25-39,1,2
3697,Janean,Inga,South Korea,25-39,3,1
3698,Margarito,Kogler,Poland,25-39,1,2
3699,Iesha,Achor,Germany,40-55,2,2
3700,Reva,Mallinak,Hong Kong,40-55,6,1
3701,Marx,Hiersche,Australia,25-39,1,1
3702,Lucia,Luptak,Mongolia,18-25,0,1
3703,Karri,Perteet,Romania,40-55,1,0
3704,Loren,Wolfgang,Nepal,55-67,3,2
3705,Virgil,Milelr,Poland,18-25,2,1
3706,Alanna,Midkiff,Nigeria,25-39,3,2
3707,Ok,Liapis,Costa Rica,18-25,3,2
3708,Edmund,Oehmke,Moldova,25-39,2,0
3709,Oralee,Ficher,Gibraltar,18-25,2,2
3710,Lisa,Daven,Ukraine,25-39,4,1
3711,Gennie,Madlem,Ethiopia,18-25,1,1
3712,Youlanda,Gutshall,Tunisia,18-25,3,2
3713,Marry,Tenant,Côte d’Ivoire,40-55,2,2
3714,Loura,Memo,Curaçao,25-39,4,1
3715,Minnie,Newport,United Arab Emirates,55-67,2,1
3716,Mirian,Lawcewicz,Albania,25-39,1,2
3717,Donella,Beazer,Japan,25-39,3,2
3718,Elnora,Allbert,Ireland,25-39,0,2
3719,Le,Endsley,Morocco,40-55,2,0
3720,Ema,Centini,Maldives,55-67,4,2
3721,Solange,Hansing,Belgium,25-39,2,2
3722,Onita,Mckendree,Cyprus,25-39,0,2
3723,Diana,Cancel,Martinique,18-25,3,3
3724,Walter,Endlich,Thailand,18-25,3,1
3725,Yuriko,Neis,Estonia,18-25,1,1
3726,Fairy,Rehart,Congo - Kinshasa,25-39,3,2
3727,Nieves,Palacio,Colombia,18-25,4,1
3728,Corina,Felder,Macau,18-25,3,2
3729,Emmett,Scherler,Latvia,25-39,1,2
3730,Raymond,Charleton,Zimbabwe,25-39,0,1
3731,Ethelyn,Hilty,Nicaragua,18-25,3,2
3732,Joya,Bravo,Kenya,40-55,6,2
3733,Arlette,Palin,New Zealand,25-39,1,3
3734,Ernestina,Province,South Korea,25-39,4,2
3735,Juliana,Robeck,Saudi Arabia,18-25,3,2
3736,Deborah,Blaida,Spain,25-39,2,3
3737,Phoebe,Eckle,Pakistan,25-39,2,3
3738,Randolph,Watling,Suriname,25-39,3,1
3739,Svetlana,Umfleet,Belgium,18-25,1,1
3740,Chara,Paprocki,Peru,55-67,2,3
3741,Peggie,Borowiec,Belgium,40-55,4,2
3742,Tyrone,Vandellen,Argentina,40-55,2,3
3743,Rebbecca,Ogami,Bangladesh,40-55,1,1
3744,Tran,Setzler,Kazakhstan,18-25,1,0
3745,Marvel,Balonek,Jordan,40-55,2,1
3746,Jammie,Meadowcroft,Poland,18-25,3,2
3747,Alina,Derenberger,Côte d’Ivoire,25-39,1,1
3748,Dominque,Burness,United Kingdom,55-67,3,2
3749,My,Long,Japan,25-39,3,2
3750,Kristan,Barentine,St. Lucia,18-25,2,2
3751,Silvia,Theuret,Armenia,40-55,4,2
3752,Ginger,Mennecke,India,25-39,3,1
3753,Charline,Whitmire,Canada,25-39,1,2
3754,Kelsey,Dupras,Greece,40-55,2,2
3755,Waltraud,Phuaphes,Ecuador,18-25,2,1
3756,Sebrina,Fraklin,Singapore,40-55,2,0
3757,Marnie,Abar,Martinique,25-39,2,3
3758,Moises,Athey,Switzerland,40-55,4,0
3759,Charlesetta,Drizin,Armenia,18-25,2,0
3760,Bud,Dreuitt,Bulgaria,18-25,2,2
3761,Temika,Schabowski,Taiwan,25-39,4,1
3762,Kaley,Mcie,Croatia,55-67,1,1
3763,Diane,Veino,Armenia,40-55,2,1
3764,Tosha,Lusby,Algeria,40-55,6,0
3765,Hilaria,Jalkut,Cyprus,25-39,3,1
3766,Denese,Perre,Bahrain,25-39,3,2
3767,Melida,Slifko,Portugal,18-25,4,2
3768,Simona,Holtan,Algeria,18-25,1,2
3769,Lourie,Dimucci,Poland,25-39,1,2
3770,Maritza,Habbs,Bulgaria,18-25,3,2
3771,Solange,Whitty,Belarus,40-55,1,2
3772,Lilia,Nebel,Kyrgyzstan,25-39,1,1
3773,Fonda,Laycox,Senegal,25-39,3,2
3774,Agnes,Riscen,Slovakia,40-55,1,1
3775,Liz,Utterback,Malaysia,55-67,2,2
3776,Hans,Paluszynski,Curaçao,18-25,2,3
3777,Tien,Ashline,Belarus,40-55,1,1
3778,Jackqueline,Grenko,Malta,25-39,1,2
3779,Kristy,Vier,Monaco,40-55,3,2
3780,Erinn,Haight,Australia,25-39,0,2
